4706
4.05623E-07	1000010010	1.00000E+00	-3.00021E-03	-3.43384E-07	-5.88221E-08	-5.12390E-01	-8.46443E-01	-1.44883E-01
1.93374E-06	1000010010	1.00000E+00	-3.00099E-03	-1.63617E-06	-2.79448E-07	-5.14128E-01	-8.45560E-01	-1.43874E-01
9.57430E-06	1000010010	1.00000E+00	-3.00495E-03	-8.07969E-06	-1.35950E-06	-5.22782E-01	-8.41083E-01	-1.38847E-01
1.00000E-05	1000010010	1.00000E+00	-3.00518E-03	-8.43769E-06	-1.41855E-06	-5.23262E-01	-8.40830E-01	-1.38568E-01
1.00000E-07	1000010010	1.00000E+00	-3.00006E-03	3.76820E-08	6.76748E-08	-6.32438E-01	3.76838E-01	6.76769E-01
4.02898E-07	1000010010	1.00000E+00	-3.00025E-03	1.51842E-07	2.72686E-07	-6.32243E-01	3.76944E-01	6.76891E-01
1.91739E-06	1000010010	1.00000E+00	-3.00121E-03	7.23123E-07	1.29830E-06	-6.31268E-01	3.77475E-01	6.77505E-01
9.48985E-06	1000010010	1.00000E+00	-3.00597E-03	3.59146E-06	6.44031E-06	-6.26379E-01	3.80082E-01	6.80578E-01
1.00000E-05	1000010010	1.00000E+00	-3.00629E-03	3.78540E-06	6.78756E-06	-6.26049E-01	3.80255E-01	6.80786E-01
1.00000E-07	1000010010	1.00000E+00	-2.99995E-03	-6.37923E-08	-5.88600E-08	4.96551E-01	-6.37977E-01	-5.88576E-01
4.08751E-07	1000010010	1.00000E+00	-2.99980E-03	-2.60820E-07	-2.40560E-07	4.96299E-01	-6.38312E-01	-5.88426E-01
1.95251E-06	1000010010	1.00000E+00	-2.99903E-03	-1.24751E-06	-1.14837E-06	4.95033E-01	-6.39985E-01	-5.87675E-01
9.67129E-06	1000010010	1.00000E+00	-2.99524E-03	-6.21954E-06	-5.66993E-06	4.88656E-01	-6.48295E-01	-5.83891E-01
1.00000E-05	1000010010	1.00000E+00	-2.99507E-03	-6.43270E-06	-5.86184E-06	4.88383E-01	-6.48647E-01	-5.83729E-01
1.00000E-07	1000010010	1.00000E+00	-3.00001E-03	-5.56586E-08	-8.20726E-08	-1.28964E-01	-5.56607E-01	-8.20705E-01
3.99984E-07	1000010010	1.00000E+00	-3.00005E-03	-2.22651E-07	-3.28252E-07	-1.29210E-01	-5.56734E-01	-8.20581E-01
1.89990E-06	1000010010	1.00000E+00	-3.00025E-03	-1.05818E-06	-1.55859E-06	-1.30438E-01	-5.57363E-01	-8.19959E-01
9.39950E-06	1000010010	1.00000E+00	-3.00125E-03	-5.24984E-06	-7.69627E-06	-1.36580E-01	-5.60459E-01	-8.16843E-01
1.00000E-05	1000010010	1.00000E+00	-3.00133E-03	-5.58647E-06	-8.18671E-06	-1.37071E-01	-5.60703E-01	-8.16592E-01
1.00000E-07	1000010010	1.00000E+00	-3.00004E-03	-1.70555E-09	9.32630E-08	-3.60422E-01	-1.70655E-02	9.32633E-01
3.99032E-07	1000010010	1.00000E+00	-3.00014E-03	-6.81737E-09	3.72153E-07	-3.60370E-01	-1.71236E-02	9.32652E-01
1.89419E-06	1000010010	1.00000E+00	-3.00068E-03	-3.26374E-08	1.76669E-06	-3.60110E-01	-1.74146E-02	9.32747E-01
9.37000E-06	1000010010	1.00000E+00	-3.00337E-03	-1.68280E-07	8.74149E-06	-3.58810E-01	-1.88755E-02	9.33220E-01
1.00000E-05	1000010010	1.00000E+00	-3.00360E-03	-1.80210E-07	9.32944E-06	-3.58700E-01	-1.89991E-02	9.33259E-01
1.00000E-07	1000010010	1.00000E+00	-3.00009E-03	2.37585E-08	-3.21646E-08	-9.16554E-01	2.37634E-01	-3.21650E-01
4.34859E-07	1000010010	1.00000E+00	-3.00040E-03	1.03388E-07	-1.39877E-07	-9.16459E-01	2.37964E-01	-3.21678E-01
2.10916E-06	1000010010	1.00000E+00	-3.00193E-03	5.03190E-07	-6.78579E-07	-9.15980E-01	2.39612E-01	-3.21819E-01
1.00000E-05	1000010010	1.00000E+00	-3.00915E-03	2.42449E-06	-3.22070E-06	-9.13677E-01	2.47347E-01	-3.22512E-01
1.00000E-07	1000010010	1.00000E+00	-2.99991E-03	2.61400E-08	4.14310E-08	8.71808E-01	2.61327E-01	4.14317E-01
4.76124E-07	1000010010	1.00000E+00	-2.99958E-03	1.24328E-07	1.97275E-07	8.71949E-01	2.60778E-01	4.14367E-01
2.35674E-06	1000010010	1.00000E+00	-2.99794E-03	6.12173E-07	9.76774E-07	8.72647E-01	2.58035E-01	4.14614E-01
1.00000E-05	1000010010	1.00000E+00	-2.99126E-03	2.54169E-06	4.14950E-06	8.75420E-01	2.46850E-01	4.15577E-01
1.00000E-07	1000010010	1.00000E+00	-2.99998E-03	9.29478E-08	-3.24075E-08	1.76260E-01	9.29455E-01	-3.24108E-01
4.03955E-07	1000010010	1.00000E+00	-2.99993E-03	3.75439E-07	-1.30953E-07	1.76640E-01	9.29312E-01	-3.24310E-01
1.92373E-06	1000010010	1.00000E+00	-2.99966E-03	1.78724E-06	-6.24595E-07	1.78541E-01	9.28597E-01	-3.25315E-01
9.52262E-06	1000010010	1.00000E+00	-2.99827E-03	8.82976E-06	-3.11570E-06	1.88024E-01	9.24948E-01	-3.30329E-01
1.00000E-05	1000010010	1.00000E+00	-2.99818E-03	9.27126E-06	-3.27346E-06	1.88619E-01	9.24715E-01	-3.30644E-01
1.00000E-07	1000010010	1.00000E+00	-3.00005E-03	-8.58218E-08	-2.25555E-08	-4.61129E-01	-8.58196E-01	-2.25522E-01
4.03684E-07	1000010010	1.00000E+00	-3.00019E-03	-3.46422E-07	-9.10123E-08	-4.61481E-01	-8.58059E-01	-2.25320E-01
1.92210E-06	1000010010	1.00000E+00	-3.00089E-03	-1.64880E-06	-4.32378E-07	-4.63245E-01	-8.57373E-01	-2.24312E-01
9.51421E-06	1000010010	1.00000E+00	-3.00444E-03	-8.14486E-06	-2.11629E-06	-4.72026E-01	-8.53876E-01	-2.19288E-01
1.00000E-05	1000010010	1.00000E+00	-3.00467E-03	-8.55961E-06	-2.22274E-06	-4.72586E-01	-8.53649E-01	-2.18967E-01
1.00000E-07	1000010010	1.00000E+00	-2.99990E-03	-1.63502E-08	1.22287E-08	9.78924E-01	-1.63571E-01	1.22278E-01
5.11796E-07	1000010010	1.00000E+00	-2.99950E-03	-8.38260E-08	6.25669E-08	9.78838E-01	-1.64143E-01	1.22203E-01
2.57078E-06	1000010010	1.00000E+00	-2.99748E-03	-4.24739E-07	3.13797E-07	9.78400E-01	-1.67004E-01	1.21829E-01
1.00000E-05	1000010010	1.00000E+00	-2.99022E-03	-1.70380E-06	1.21376E-06	9.76754E-01	-1.77329E-01	1.20439E-01
1.00000E-07	1000010010	1.00000E+00	-3.00004E-03	-4.50780E-08	7.75141E-08	-4.42689E-01	-4.50779E-01	7.75129E-01
4.01851E-07	1000010010	1.00000E+00	-3.00018E-03	-1.81145E-07	3.11477E-07	-4.42820E-01	-4.50770E-01	7.75059E-01
1.91111E-06	1000010010	1.00000E+00	-3.00085E-03	-8.61440E-07	1.48098E-06	-4.43478E-01	-4.50726E-01	7.74709E-01
9.45739E-06	1000010010	1.00000E+00	-3.00421E-03	-4.26183E-06	7.32058E-06	-4.46748E-01	-4.50478E-01	7.72972E-01
1.00000E-05	1000010010	1.00000E+00	-3.00445E-03	-4.50626E-06	7.73997E-06	-4.46982E-01	-4.50458E-01	7.72848E-01
1.00000E-07	1000010010	1.00000E+00	-3.00006E-03	-3.41670E-08	7.58540E-08	-5.54883E-01	-3.41660E-01	7.58533E-01
4.04149E-07	1000010010	1.00000E+00	-3.00022E-03	-1.38074E-07	3.06555E-07	-5.54973E-01	-3.41603E-01	7.58494E-01
1.92490E-06	1000010010	1.00000E+00	-3.00107E-03	-6.57346E-07	1.45988E-06	-5.55420E-01	-3.41313E-01	7.58297E-01
9.52863E-06	1000010010	1.00000E+00	-3.00530E-03	-3.24707E-06	7.22207E-06	-5.57632E-01	-3.39853E-01	7.57328E-01
1.00000E-05	1000010010	1.00000E+00	-3.00556E-03	-3.40724E-06	7.57904E-06	-5.57768E-01	-3.39762E-01	7.57269E-01
1.00000E-07	1000010010	1.00000E+00	-2.99995E-03	5.99625E-08	-6.11398E-08	5.16416E-01	5.99568E-01	-6.11419E-01
4.23099E-07	1000010010	1.00000E+00	-2.99978E-03	2.53623E-07	-2.58710E-07	5.16683E-01	5.99204E-01	-6.11550E-01
2.03859E-06	1000010010	1.00000E+00	-2.99895E-03	1.22016E-06	-1.24720E-06	5.18017E-01	5.97379E-01	-6.12206E-01
1.00000E-05	1000010010	1.00000E+00	-2.99480E-03	5.94020E-06	-6.13398E-06	5.24541E-01	5.88334E-01	-6.15402E-01
1.00000E-07	1000010010	1.00000E+00	-3.00009E-03	3.86894E-08	2.54460E-08	-8.86292E-01	3.86943E-01	2.54483E-01
4.19988E-07	1000010010	1.00000E+00	-3.00037E-03	1.62557E-07	1.06901E-07	-8.86110E-01	3.87261E-01	2.54632E-01
2.01993E-06	1000010010	1.00000E+00	-3.00179E-03	7.83423E-07	5.14894E-07	-8.85200E-01	3.88849E-01	2.55378E-01
1.00000E-05	1000010010	1.00000E+00	-3.00883E-03	3.91789E-06	2.56774E-06	-8.80613E-01	3.96708E-01	2.59119E-01
1.00000E-07	1000010010	1.00000E+00	-3.00003E-03	9.07507E-08	2.36951E-08	-3.46759E-01	9.07521E-01	2.36987E-01
3.98878E-07	1000010010	1.00000E+00	-3.00014E-03	3.62002E-07	9.45579E-08	-3.46384E-01	9.07608E-01	2.37205E-01
1.89327E-06	1000010010	1.00000E+00	-3.00065E-03	1.71865E-06	4.49848E-07	-3.44507E-01	9.08037E-01	2.38293E-01
9.36523E-06	1000010010	1.00000E+00	-3.00319E-03	8.51128E-06	2.25067E-06	-3.35112E-01	9.10108E-01	2.43728E-01
1.00000E-05	1000010010	1.00000E+00	-3.00341E-03	9.08904E-06	2.40553E-06	-3.34313E-01	9.10278E-01	2.44190E-01
1.00000E-07	1000010010	1.00000E+00	-2.99999E-03	9.63414E-08	2.62302E-08	5.51194E-02	9.63401E-01	2.62336E-01
4.00150E-07	1000010010	1.00000E+00	-2.99998E-03	3.85495E-07	1.05002E-07	5.55086E-02	9.63322E-01	2.62544E-01
1.90090E-06	1000010010	1.00000E+00	-2.99989E-03	1.83090E-06	4.99794E-07	5.74545E-02	9.62924E-01	2.63582E-01
9.40466E-06	1000010010	1.00000E+00	-2.99943E-03	9.04879E-06	2.49710E-06	6.71715E-02	9.60861E-01	2.68763E-01
1.00000E-05	1000010010	1.00000E+00	-2.99939E-03	9.62078E-06	2.65723E-06	6.79416E-02	9.60692E-01	2.69173E-01
1.00000E-07	1000010010	1.00000E+00	-3.00000E-03	8.53304E-08	5.20833E-08	2.46796E-02	8.53283E-01	5.20864E-01
4.00433E-07	1000010010	1.00000E+00	-2.99999E-03	3.41666E-07	2.08595E-07	2.50302E-02	8.53160E-01	5.21048E-01
1.90260E-06	1000010010	1.00000E+00	-2.99995E-03	1.62279E-06	9.91988E-07	2.67824E-02	8.52543E-01	5.21971E-01
9.41341E-06	1000010010	1.00000E+00	-2.99972E-03	8.01431E-06	4.92969E-06	3.55245E-02	8.49391E-01	5.26567E-01
1.00000E-05	1000010010	1.00000E+00	-2.99970E-03	8.51248E-06	5.23867E-06	3.62059E-02	8.49140E-01	5.26925E-01
1.00000E-07	1000010010	1.00000E+00	-2.99998E-03	-6.41655E-08	7.51516E-08	1.53266E-01	-6.41693E-01	7.51492E-01
4.03290E-07	1000010010	1.00000E+00	-2.99994E-03	-2.58819E-07	3.03050E-07	1.53022E-01	-6.41919E-01	7.51348E-01
1.91974E-06	1000010010	1.00000E+00	-2.99971E-03	-1.23311E-06	1.44189E-06	1.51801E-01	-6.43048E-01	7.50630E-01
9.50200E-06	1000010010	1.00000E+00	-2.99858E-03	-6.13013E-06	7.11971E-06	1.45671E-01	-6.48640E-01	7.47024E-01
1.00000E-05	1000010010	1.00000E+00	-2.99851E-03	-6.45324E-06	7.49167E-06	1.45268E-01	-6.49004E-01	7.46787E-01
1.00000E-07	1000010010	1.00000E+00	-3.00003E-03	-3.91799E-08	8.59575E-08	-3.28079E-01	-3.91809E-01	8.59564E-01
3.99578E-07	1000010010	1.00000E+00	-3.00013E-03	-1.56565E-07	3.43454E-07	-3.28181E-01	-3.91864E-01	8.59500E-01
1.89747E-06	1000010010	1.00000E+00	-3.00062E-03	-7.43740E-07	1.63065E-06	-3.28690E-01	-3.92139E-01	8.59180E-01
9.38690E-06	1000010010	1.00000E+00	-3.00309E-03	-3.68574E-06	8.05944E-06	-3.31228E-01	-3.93493E-01	8.57585E-01
1.00000E-05	1000010010	1.00000E+00	-3.00330E-03	-3.92702E-06	8.58519E-06	-3.31435E-01	-3.93602E-01	8.57455E-01
1.00000E-07	1000010010	1.00000E+00	-2.99992E-03	-2.02595E-08	-4.99449E-08	8.42309E-01	-2.02669E-01	-4.99440E-01
4.52446E-07	1000010010	1.00000E+00	-2.99962E-03	-9.17814E-08	-2.25959E-07	8.42223E-01	-2.03191E-01	-4.99373E-01
2.21468E-06	1000010010	1.00000E+00	-2.99814E-03	-4.52148E-07	-1.10567E-06	8.41788E-01	-2.05799E-01	-4.99038E-01
1.00000E-05	1000010010	1.00000E+00	-2.99159E-03	-2.09918E-06	-4.98496E-06	8.39795E-01	-2.17312E-01	-4.97514E-01
1.00000E-07	1000010010	1.00000E+00	-2.99999E-03	-9.42513E-08	-3.26447E-08	7.13668E-02	-9.42529E-01	-3.26413E-01
3.99043E-07	1000010010	1.00000E+00	-2.99997E-03	-3.76123E-07	-1.30226E-07	7.09971E-02	-9.42628E-01	-3.26208E-01
1.89426E-06	1000010010	1.00000E+00	-2.99987E-03	-1.78592E-06	-6.17212E-07	6.91482E-02	-9.43119E-01	-3.25185E-01
9.37033E-06	1000010010	1.00000E+00	-2.99938E-03	-8.84573E-06	-3.02919E-06	5.98924E-02	-9.45500E-01	-3.20066E-01
1.00000E-05	1000010010	1.00000E+00	-2.99935E-03	-9.44114E-06	-3.23059E-06	5.91120E-02	-9.45695E-01	-3.19635E-01
1.00000E-07	1000010010	1.00000E+00	-2.99998E-03	-9.25856E-09	-9.71557E-08	2.17955E-01	-9.26354E-02	-9.71553E-01
4.05265E-07	1000010010	1.00000E+00	-2.99991E-03	-3.75831E-08	-3.93733E-07	2.17932E-01	-9.29379E-02	-9.71529E-01
1.93159E-06	1000010010	1.00000E+00	-2.99958E-03	-1.80591E-07	-1.87651E-06	2.17817E-01	-9.44500E-02	-9.71409E-01
9.56321E-06	1000010010	1.00000E+00	-2.99792E-03	-9.30211E-07	-9.28757E-06	2.17207E-01	-1.01997E-01	-9.70782E-01
1.00000E-05	1000010010	1.00000E+00	-2.99782E-03	-9.74857E-07	-9.71159E-06	2.17170E-01	-1.02429E-01	-9.70745E-01
1.00000E-07	1000010010	1.00000E+00	-2.99999E-03	8.21007E-08	5.62424E-08	9.81708E-02	8.20980E-01	5.62453E-01
4.01416E-07	1000010010	1.00000E+00	-2.99996E-03	3.29533E-07	2.25802E-07	9.85104E-02	8.20818E-01	5.62630E-01
1.90850E-06	1000010010	1.00000E+00	-2.99981E-03	1.56596E-06	1.07440E-06	1.00207E-01	8.20007E-01	5.63513E-01
9.44390E-06	1000010010	1.00000E+00	-2.99902E-03	7.72959E-06	5.33728E-06	1.08669E-01	8.15886E-01	5.67909E-01
1.00000E-05	1000010010	1.00000E+00	-2.99896E-03	8.18321E-06	5.65318E-06	1.09292E-01	8.15578E-01	5.68233E-01
1.00000E-07	1000010010	1.00000E+00	-2.99990E-03	9.78316E-09	-8.16639E-09	9.91853E-01	9.77628E-02	-8.16649E-02
5.24800E-07	1000010010	1.00000E+00	-2.99948E-03	5.11885E-08	-4.28595E-08	9.91910E-01	9.71778E-02	-8.16737E-02
2.64880E-06	1000010010	1.00000E+00	-2.99737E-03	2.54486E-07	-2.16379E-07	9.92189E-01	9.42505E-02	-8.17152E-02
1.00000E-05	1000010010	1.00000E+00	-2.99008E-03	9.10033E-07	-8.17516E-07	9.93093E-01	8.40941E-02	-8.18236E-02
1.00000E-07	1000010010	1.00000E+00	-2.99994E-03	-6.59171E-08	-4.55564E-08	5.98251E-01	-6.59227E-01	-4.55539E-01
4.11825E-07	1000010010	1.00000E+00	-2.99975E-03	-2.71535E-07	-1.87580E-07	5.97985E-01	-6.59577E-01	-4.55381E-01
1.97095E-06	1000010010	1.00000E+00	-2.99882E-03	-1.30126E-06	-8.96961E-07	5.96652E-01	-6.61327E-01	-4.54591E-01
9.76657E-06	1000010010	1.00000E+00	-2.99420E-03	-6.49068E-06	-4.42529E-06	5.89931E-01	-6.70026E-01	-4.50607E-01
1.00000E-05	1000010010	1.00000E+00	-2.99406E-03	-6.64712E-06	-4.53046E-06	5.89728E-01	-6.70285E-01	-4.50487E-01
1.00000E-07	1000010010	1.00000E+00	-2.99997E-03	-9.39653E-08	-1.65045E-08	2.99627E-01	-9.39678E-01	-1.65010E-01
4.00094E-07	1000010010	1.00000E+00	-2.99988E-03	-3.75980E-07	-6.59917E-08	2.99254E-01	-9.39834E-01	-1.64802E-01
1.90056E-06	1000010010	1.00000E+00	-2.99943E-03	-1.78675E-06	-3.12491E-07	2.97392E-01	-9.40606E-01	-1.63761E-01
1.00000E-07	1000010010	1.00000E+00	-2.99997E-03	-7.32208E-09	-9.64112E-08	2.55198E-01	-7.32728E-02	-9.64109E-01
9.40290E-06	1000010010	1.00000E+00	-2.99724E-03	-8.85780E-06	-1.52152E-06	2.88052E-01	-9.44399E-01	-1.58544E-01
1.00000E-05	1000010010	1.00000E+00	-2.99706E-03	-9.42179E-06	-1.61606E-06	2.87307E-01	-9.44696E-01	-1.58128E-01
1.00000E-07	1000010010	1.00000E+00	-2.99993E-03	-7.26218E-08	-2.23560E-09	6.87053E-01	-7.26264E-01	-2.23278E-02
4.06535E-07	1000010010	1.00000E+00	-2.99990E-03	-2.98314E-08	-3.91941E-07	2.55182E-01	-7.35901E-02	-9.64088E-01
4.10225E-07	1000010010	1.00000E+00	-2.99972E-03	-2.97972E-07	-9.13535E-09	6.86754E-01	-7.26553E-01	-2.21544E-02
1.96135E-06	1000010010	1.00000E+00	-2.99865E-03	-1.42606E-06	-4.28268E-08	6.85256E-01	-7.27992E-01	-2.12865E-02
9.71698E-06	1000010010	1.00000E+00	-2.99337E-03	-7.09985E-06	-1.91011E-07	6.77711E-01	-7.35134E-01	-1.69193E-02
1.00000E-05	1000010010	1.00000E+00	-2.99318E-03	-7.30794E-06	-1.95777E-07	6.77434E-01	-7.35393E-01	-1.67591E-02
1.93921E-06	1000010010	1.00000E+00	-2.99951E-03	-1.43837E-07	-1.86950E-06	2.55105E-01	-7.51762E-02	-9.63986E-01
1.00000E-07	1000010010	1.00000E+00	-2.99992E-03	-6.30597E-08	6.53069E-09	7.73316E-01	-6.30651E-01	6.52815E-02
4.27383E-07	1000010010	1.00000E+00	-2.99967E-03	-2.69582E-07	2.78757E-08	7.73043E-01	-6.31003E-01	6.51163E-02
2.06430E-06	1000010010	1.00000E+00	-2.99841E-03	-1.30392E-06	1.33789E-07	7.71675E-01	-6.32760E-01	6.42887E-02
9.60257E-06	1000010010	1.00000E+00	-2.99755E-03	-7.50295E-07	-9.25484E-06	2.54684E-01	-8.30953E-02	-9.63448E-01
1.00000E-05	1000010010	1.00000E+00	-2.99231E-03	-6.35899E-06	6.27951E-07	7.64976E-01	-6.41235E-01	6.02438E-02
1.00000E-07	1000010010	1.00000E+00	-2.99993E-03	5.97900E-08	-3.80848E-08	7.05357E-01	5.97839E-01	-3.80868E-01
1.00000E-05	1000010010	1.00000E+00	-2.99745E-03	-7.83401E-07	-9.63774E-06	2.54660E-01	-8.35054E-02	-9.63418E-01
4.41800E-07	1000010010	1.00000E+00	-2.99969E-03	2.64061E-07	-1.68289E-07	7.05635E-01	5.97425E-01	-3.81003E-01
2.15080E-06	1000010010	1.00000E+00	-2.99848E-03	1.28329E-06	-8.20001E-07	7.07022E-01	5.95350E-01	-3.81679E-01
1.00000E-05	1000010010	1.00000E+00	-2.99291E-03	5.91873E-06	-3.82795E-06	7.13341E-01	5.85760E-01	-3.84746E-01
1.00000E-07	1000010010	1.00000E+00	-3.00007E-03	-6.64579E-08	-2.96677E-08	-6.85842E-01	-6.64544E-01	-2.96650E-01
1.00000E-07	1000010010	1.00000E+00	-3.00000E-03	4.30313E-08	9.01613E-08	4.38965E-02	4.30277E-01	9.01629E-01
4.01913E-07	1000010010	1.00000E+00	-2.99998E-03	1.72905E-07	3.62389E-07	4.40864E-02	4.30063E-01	9.01722E-01
1.91148E-06	1000010010	1.00000E+00	-2.99992E-03	8.21303E-07	1.72395E-06	4.50351E-02	4.28991E-01	9.02186E-01
4.11243E-07	1000010010	1.00000E+00	-3.00028E-03	-2.73259E-07	-1.21972E-07	-6.86126E-01	-6.64327E-01	-2.96480E-01
9.45930E-06	1000010010	1.00000E+00	-2.99956E-03	4.03894E-06	8.54217E-06	4.97539E-02	4.23600E-01	9.04482E-01
1.00000E-05	1000010010	1.00000E+00	-2.99953E-03	4.26787E-06	9.03127E-06	5.00904E-02	4.23212E-01	9.04645E-01
1.96746E-06	1000010010	1.00000E+00	-3.00135E-03	-1.30625E-06	-5.82698E-07	-6.87543E-01	-6.63240E-01	-2.95631E-01
1.00000E-07	1000010010	1.00000E+00	-3.00009E-03	9.50397E-09	4.61452E-08	-8.82049E-01	9.50814E-02	4.61465E-01
4.20193E-07	1000010010	1.00000E+00	-3.00037E-03	3.99914E-08	1.93916E-07	-8.81977E-01	9.53500E-02	4.61546E-01
9.74854E-06	1000010010	1.00000E+00	-3.00673E-03	-6.44569E-06	-2.86659E-06	-6.94576E-01	-6.57756E-01	-2.91414E-01
2.02116E-06	1000010010	1.00000E+00	-3.00178E-03	1.93718E-07	9.33163E-07	-8.81617E-01	9.66914E-02	4.61954E-01
1.00000E-05	1000010010	1.00000E+00	-3.00881E-03	9.91773E-07	4.62720E-06	-8.79780E-01	1.03342E-01	4.64012E-01
1.00000E-05	1000010010	1.00000E+00	-3.00690E-03	-6.61107E-06	-2.93985E-06	-6.94802E-01	-6.57577E-01	-2.91278E-01
